,bottleneck_dir,bottom-primary-color-white,bottom-primary-color-beige,bottom-primary-color-black,bottom-primary-color-brown,bottom-primary-color-grey,bottom-primary-color-blue,bottom-primary-color-navy,bottom-primary-color-teal,bottom-primary-color-green,bottom-primary-color-olive,bottom-primary-color-pink,bottom-primary-color-red,bottom-primary-color-maroon,bottom-primary-color-purple,bottom-primary-color-orange,bottom-primary-color-yellow,bottom-secondary-color-white,bottom-secondary-color-beige,bottom-secondary-color-black,bottom-secondary-color-brown,bottom-secondary-color-grey,bottom-secondary-color-blue,bottom-secondary-color-navy,bottom-secondary-color-teal,bottom-secondary-color-green,bottom-secondary-color-olive,bottom-secondary-color-pink,bottom-secondary-color-red,bottom-secondary-color-maroon,bottom-secondary-color-purple,bottom-secondary-color-orange,bottom-secondary-color-yellow,bottom-secondary-color-none,bottom-type-long pants,bottom-type-shorts,bottom-material-denim/jeans,bottom-material-cotton,bottom-material-dry-fit,denim-style-ripped,denim-style-acid-wash,denim-style-washed,bottom-patterns-animal-print,bottom-patterns-argyle,bottom-patterns-horizontal-stripe,bottom-patterns-vertical-stripe,bottom-patterns-checkered,bottom-patterns-dotted,bottom-patterns-floral,bottom-patterns-plaid,bottom-style-cargo,bottom-style-dress,bottom-style-chinos,bottom-style-sweatpants,bottom-style-none,bottom-fit-skinny-fit,bottom-fit-slim-fit,bottom-fit-regular-fit,bottom-fit-baggy,dir
326,bottlenecks/Clean clothes/Bottoms/shorts180.jpg.txt,0.0069567272,0.0033217552,0.5307365656,0.0254973918,0.1354496032,0.0258264039,0.210414961,0.0013442907,0.0034305246,0.0088999961,0.0003349787,0.0008703297,0.0188826434,0.023547478,0.0044065453,7.98091787146E-05,0.0012487056,0.0001339018,0.0005599241,0.000105369,0.0012284806,2.15992768062E-05,1.16444437026E-06,2.06172317121E-05,7.85212591836E-07,2.70983364317E-05,0.000054573,0.0001873315,1.392700824E-06,8.29707350931E-05,0.0001388128,8.53065503179E-05,0.9961019754,0.0875866637,0.9124133587,0.3381057382,0.475826174,0.186068058,0,0,0,0.0008417298,0.0002495985,0.0009924643,0.0016941369,0.0006742628,0.0048836493,0.0005410436,0.0002722387,0.004024419,0.0204742532,0.5987969637,0.0135224024,0.3631819785,0.0207019038,0.8494527936,0.1179984584,0.0118468255,Clean clothes/Bottoms/shorts180.jpg
327,bottlenecks/Clean clothes/Bottoms/pants252.jpg.txt,0.0005547299,0.0211224835,0.1828434467,0.0100225238,0.0902562588,0.0462042727,0.0151125547,0.0020894837,0.0050656274,0.6044219732,6.60751356918E-06,0.0003119753,0.0012579652,0.0196120106,0.0010422834,7.57791131036E-05,2.31801204791E-05,6.19886577624E-06,0.0008859643,0.00000966,0.0002023194,1.93943947124E-06,6.88944112426E-07,3.41234626831E-05,0.000004646,9.13760413823E-06,4.86549015477E-06,8.49557691254E-05,2.19910376131E-07,6.92873945809E-05,1.74062679434E-05,3.49428523805E-06,0.9986419082,0.7120418549,0.2879581451,0.56565696,0.4027245343,0.0316185765,0.0124054756,0.000391007,0.0616351068,0.0020345759,0.0008970957,0.0032985022,0.0034689922,0.0003050797,9.66517181951E-05,0.0006696034,0.0008761095,0.0988235176,0.0372991674,0.123357363,0.080429025,0.6600908637,0.0176472627,0.9279569983,0.047531765,0.0068639745,Clean clothes/Bottoms/pants252.jpg
328,bottlenecks/Clean clothes/Bottoms/jeans342.jpg.txt,5.15286483278E-05,0.00034483,0.0410777815,0.0004829531,0.0242153797,0.4539746642,0.4746041894,0.0020305151,0.00074266,0.000692026,9.45196952671E-05,5.17085281899E-05,0.0003043093,0.0010306806,0.0002730106,0.000029206,9.73468995653E-05,0.0001158555,0.0023166756,0.0003589938,0.0016648176,0.0003812168,2.69478568953E-05,0.0004451064,6.42204468022E-05,0.0001235571,0.0001215869,0.000462944,5.13483282703E-05,0.000507003,0.0004288933,0.0001208974,0.9927126169,0.9767532349,0.0232467912,0.726377368,0.1229347587,0.1506879032,0.3371087313,0.0213642307,0.5741576552,0.0109734638,0.0039324588,0.0165116917,0.0379877277,0.0208495073,0.001160008,0.0152517362,0.006373513,0.005102227,0.0161329471,0.0082760314,0.0170604624,0.9534283876,0.1726515591,0.5919437408,0.2264095992,0.0089950729,Clean clothes/Bottoms/jeans342.jpg
329,bottlenecks/Clean clothes/Bottoms/shorts350.jpg.txt,0.0007540249,0.0048554912,0.8548905849,0.0093509974,0.0077901869,0.0325640962,0.0422682203,0.0031486142,0.0010171492,0.0014967459,0.0044417251,0.0072098691,0.0135562997,0.0030606501,0.0135823758,1.29601503431E-05,0.0008728786,0.0005286535,0.0038355875,9.59566968959E-05,0.0012652708,0.0001363873,0.0001227583,2.34062608797E-05,1.26637337416E-06,0.0001015143,0.0006734911,0.0010266141,8.4124822024E-06,0.0003553221,0.0002352306,0.0004843791,0.9902328253,0.0148219746,0.9851780534,0.370593071,0.2385943085,0.3908126056,0,0,0,0.0018744788,0.0009382715,0.0026591592,0.0100427354,0.0024170417,0.0184837393,0.0013851098,0.0039407136,0.0117626134,0.0496707857,0.4516627192,0.0086381538,0.4782657027,0.0441824347,0.8615198731,0.0809278041,0.013369821,Clean clothes/Bottoms/shorts350.jpg
330,bottlenecks/Clean clothes/Bottoms/pants336.jpg.txt,0.00285376,0.0026255753,0.4795104861,0.0023420765,0.3709966838,0.0069651683,0.0819617584,0.0051277229,0.0045140833,0.0201529898,0.0004264399,0.0002681409,0.004315977,0.0146163581,0.0030626885,0.0002601425,0.0028858786,0.000426767,0.0046738731,0.0014994603,0.0203914922,0.0001699875,4.52474050689E-05,0.0004314004,0.0001146046,0.0003971604,4.15044451074E-05,0.0028237223,8.84143810254E-05,0.0004539977,0.0002352939,0.0002401968,0.9650810361,0.9880141616,0.0119858561,0.562307179,0.3042522669,0.1334406137,0.137798965,0.0103946347,0.0353466719,0.0121813873,0.001993943,0.0069855396,0.0387778543,0.0397326648,0.009687108,0.0051814555,0.0085509615,0.0241887085,0.5739399195,0.0481349304,0.0544058271,0.2993305922,0.058823809,0.5118464231,0.4160729051,0.0132568842,Clean clothes/Bottoms/pants336.jpg
331,bottlenecks/Clean clothes/Bottoms/pants240.jpg.txt,0.0019611274,0.0051640123,0.1152122766,0.0221901312,0.225074321,0.0976915359,0.2544040382,0.0062311231,0.0133136222,0.028733436,0.0010157279,0.0014278056,0.0082909139,0.2082362175,0.0107760914,0.000277594,0.0002627186,7.15407222742E-05,0.0009856471,6.08304653724E-05,0.0035288329,0.000005174,2.69977954304E-06,8.37848710944E-05,2.69993915936E-06,2.68437415798E-05,4.85937607664E-06,7.06317005097E-05,9.7914937669E-07,0.000045324,6.03832404522E-06,1.63962195074E-05,0.9948250055,0.995008707,0.0049912655,0.6728435755,0.3199316859,0.007224645,0.0769251585,0.0056262165,0.0135756424,0.0021759288,0.0005252901,0.0096920412,0.0138764698,0.0078117969,0.0011893151,0.0035084011,0.0024620653,0.002023279,0.1449305415,0.1509566158,0.2811585069,0.4209310114,0.103119798,0.7240223885,0.167094931,0.0057629207,Clean clothes/Bottoms/pants240.jpg
332,bottlenecks/Clean clothes/Bottoms/pants442.jpg.txt,0.0028912665,0.002927247,0.3547112346,0.0018312435,0.3550727069,0.0210770927,0.1775102764,0.0035606062,0.0035538876,0.0090147797,0.0004844879,0.001126437,0.0094479751,0.0491895862,0.0073904335,0.0002108298,0.0006854541,4.98934386997E-05,0.0017023368,0.0001703859,0.001744307,1.72874661075E-05,2.85141049972E-06,0.0001405085,8.04921364761E-06,1.70188141055E-05,3.66262429452E-06,0.0002122151,2.18758691517E-06,1.33843095682E-05,0.000020852,1.07451323856E-05,0.9951989055,0.9948370457,0.0051629604,0.634131074,0.3579278588,0.0079410365,0.1566709876,0.0040169018,0.0294720363,0.0032591049,0.0004913836,0.0029805482,0.0143564167,0.0147078559,0.0010539804,0.0047099502,0.0028723136,0.0005294268,0.3080127239,0.0407854617,0.2652204335,0.3854519725,0.0601073466,0.7511982322,0.1692414731,0.019452922,Clean clothes/Bottoms/pants442.jpg
333,bottlenecks/Clean clothes/Bottoms/shorts423.jpg.txt,0.0017859162,0.0008488779,0.7860898972,0.0039154021,0.0358887687,0.0060186959,0.1364245564,0.0037148562,0.0016999112,0.0018994361,0.0028794226,0.0020041016,0.0116077764,0.0028817027,0.0021146408,0.0002260699,0.0002731898,9.31459362619E-05,0.0003674769,3.76896387024E-05,0.0002644538,0.0001465099,0.000014708,1.66417357832E-05,1.43080808357E-06,1.67503912962E-05,8.96529036254E-06,0.0003664637,7.8886165511E-07,0.0001320925,0.0002073116,4.50504667242E-05,0.9980073571,0.0495122969,0.9504876733,0.6536906362,0.261849165,0.0844601616,0.010660911,0.0018928952,0.0226658825,0.0025381804,0.0031092509,0.0026435719,0.0025439733,0.0027393431,0.0078156553,0.0004957318,0.0008475895,0.0056038946,0.0335763432,0.3249664605,0.0070176674,0.6288356185,0.1596409976,0.6765308976,0.1598500758,0.0039780606,Clean clothes/Bottoms/shorts423.jpg
334,bottlenecks/Clean clothes/Bottoms/pants298.jpg.txt,0.0001849711,0.0014475809,0.9668747187,0.0015202023,0.0142153092,0.0011937326,0.0104891211,0.0001831159,0.0001204166,0.002225423,0.00001846,1.76936919161E-05,0.0004106076,0.0008710432,0.0002026692,0.000024953,0.0003275627,1.13994819912E-05,0.0004187756,3.00153951684E-05,0.0006273953,4.62577190774E-05,1.16473472644E-06,0.0001525873,1.33812545755E-05,1.44597988765E-05,3.27776638187E-06,0.0004889691,1.82717610642E-06,2.83051613224E-05,4.2370371375E-05,3.3638356399E-05,0.9977586269,0.9975925088,0.0024074947,0.8113265038,0.1742236018,0.0144498637,0.076057516,0.000968917,0.0399253517,0.0063761258,0.0003445346,0.0018445029,0.0069931247,0.0109896427,0.0001172442,0.0019426877,0.0013259723,0.0013900831,0.2701400518,0.0273697507,0.3739248514,0.3271752,0.020553397,0.8662130237,0.088057369,0.0251761731,Clean clothes/Bottoms/pants298.jpg
335,bottlenecks/Clean clothes/Bottoms/pants155.jpg.txt,0.0021815391,0.0022020242,0.7180357575,0.0179957338,0.1597138494,0.0049549066,0.0634343624,0.0010171774,0.0043298719,0.0116727231,0.0001972113,0.0001903356,0.0041032475,0.0029182546,0.0069579375,9.50344183366E-05,0.0016922591,8.58023413457E-05,0.0093960529,0.0001005618,0.0126455314,3.92219299101E-05,8.33808189782E-06,7.05081765773E-05,1.45906888065E-05,5.0264505262E-05,0.000007943,0.0009763861,6.59086663291E-06,0.000145291,2.83187146124E-05,5.70187767153E-05,0.9746752977,0.9917961359,0.0082037933,0.7784584165,0.1328828037,0.088658765,0.1188775524,0.0054994021,0.0318819173,0.004814601,0.0024692605,0.0026864251,0.024877606,0.00869927,0.0013247372,0.0051773032,0.0040457826,0.0029048186,0.3850858212,0.0178979971,0.0756794512,0.5184319019,0.027936209,0.7297972441,0.2240366042,0.0182298757,Clean clothes/Bottoms/pants155.jpg
336,bottlenecks/Clean clothes/Bottoms/shorts295.jpg.txt,0.0236878656,0.0420562737,0.2155614197,0.1361551583,0.0724213719,0.1047525331,0.0697277635,0.0176263321,0.0344019681,0.03950179,0.0606625937,0.0227934588,0.0548010021,0.0352630541,0.0702813268,0.000306073,0.2306381464,0.0026679938,0.0071851513,0.0078687659,0.0802387521,0.0261352994,0.0029425409,0.0001710634,0.0001372366,0.0356585309,0.0312003084,0.014014354,4.84026422782E-05,0.0050314399,0.0011144931,0.0004231478,0.5545243621,0.0181146339,0.9818853736,0.0650032833,0.8665335774,0.0684632212,0,0,0,0.0159834549,0.0168300439,0.015062877,0.0446978696,0.0108166216,0.695069313,0.0280926768,0.0158918221,0.0165435709,0.0175233148,0.2680084705,0.0474541076,0.6504704952,0.0142201371,0.7736768723,0.1928523779,0.0192506351,Clean clothes/Bottoms/shorts295.jpg
337,bottlenecks/Clean clothes/Bottoms/pants497.jpg.txt,0.0267605819,0.0200411938,0.0423497297,0.0076138908,0.527933538,0.0033913804,0.1917152405,0.0063728536,0.0034530228,0.15824835,0.0009723044,0.0002892743,0.0056105368,0.0046974034,0.0005069612,4.37002345279E-05,0.4080780447,0.000043024,0.0117630567,0.0003794797,0.0311814547,0.0002080397,0.000004121,0.0011018971,9.99771436909E-05,0.0004265474,0.0010888618,0.0011699793,8.38374126033E-06,0.0011057995,0.0002195533,8.9056105935E-05,0.5430327058,0.9850568175,0.0149431471,0.1556608975,0.7988918424,0.0454472415,0,0,0,0.0210265089,0.0013322541,0.0325371921,0.003410036,0.0260825884,0.0108212,0.003127418,0.0041758069,0.0055884058,0.0921112746,0.0437554196,0.0567758121,0.8017690182,0.0204639658,0.364610821,0.6053501368,0.0095750885,Clean clothes/Bottoms/pants497.jpg
338,bottlenecks/Clean clothes/Bottoms/pants511.jpg.txt,0.0330334753,0.0012168409,0.7599014044,0.0046144729,0.0916108042,0.0007286886,0.0670889616,0.0006154987,0.0009419423,0.0011003793,0.0010305657,0.0069103558,0.0199195575,0.0109519018,0.0003076251,2.75063739537E-05,0.0244316645,4.00110948249E-05,0.0040167202,2.61123786913E-05,0.0032672803,0.0002291321,3.51345761374E-06,0.0001162773,6.95188791724E-05,0.0003949982,2.36231680901E-05,0.0012686109,7.66691300669E-06,0.000232437,0.0010028163,1.65497967828E-05,0.9648530483,0.9232289791,0.0767710581,0.2216098011,0.6786313057,0.099758856,0,0,0,0.154741168,0.0015922702,0.0082844775,0.0003567724,0.0247584991,0.0208491217,0.0041371477,0.0053704157,0.0014389519,0.4812617004,0.0313392095,0.1067914367,0.3791686893,0.0165896807,0.448861599,0.4596324265,0.0749162734,Clean clothes/Bottoms/pants511.jpg
339,bottlenecks/Clean clothes/Bottoms/shorts329.jpg.txt,0.0436488241,0.0421838239,0.6352161169,0.0301901679,0.0350986049,0.0424481593,0.1056374311,0.0013935029,0.0025916914,0.0032117679,0.0077266102,0.0033092201,0.0373758748,0.0038926713,0.0060462286,2.92386812362E-05,0.0901226997,0.0003856315,0.0266600922,0.0048859217,0.0183996651,0.0093126139,0.000030816,0.0003967255,3.32622730639E-05,0.0017596002,0.0197269339,0.0144903893,0.000024678,0.0047729076,0.0050639021,0.0003948007,0.8035393953,0.0559422001,0.9440578222,0.6463124752,0.251886487,0.1018010452,0.0075182621,0.0032432491,0.0378271081,0.0015648253,0.0016404385,0.0018058273,0.0045006014,0.0011459282,0.0113836424,0.0007659019,0.0036717516,0.0359269716,0.0286620557,0.0291674975,0.331969291,0.5742741823,0.0299273618,0.4759010673,0.4586729109,0.0354986452,Clean clothes/Bottoms/shorts329.jpg
340,bottlenecks/Clean clothes/Bottoms/jeans185.jpg.txt,0.0003275907,0.0295484625,0.0373636261,0.0048938612,0.6465866566,0.206091404,0.0592290014,0.0024886436,0.0053806608,0.002529779,0.0004822194,0.0001885499,0.0012079246,0.0011621302,0.0024541998,6.53185270494E-05,0.000354867,6.96505667293E-05,0.0039143548,7.20607422409E-05,0.0063264407,0.0002121895,1.98728575924E-05,0.0001373195,7.87838416727E-06,9.60672841757E-05,0.000016982,0.0010267838,0.000025513,0.0003487344,3.07539194182E-05,5.83827859373E-05,0.9872822165,0.9886208177,0.0113791078,0.7270684242,0.2230447233,0.0498868488,0.1907173246,0.0138603495,0.1568293869,0.0059497631,0.0031127541,0.0178699736,0.037971437,0.0404046401,0.0002835977,0.0056732991,0.0045626406,0.0162675269,0.0473721959,0.0372825749,0.1596990675,0.7393785715,0.0579615049,0.6290290952,0.2932326198,0.0197767559,Clean clothes/Bottoms/jeans185.jpg
341,bottlenecks/Clean clothes/Bottoms/pants175.jpg.txt,0.0051752157,0.0016842711,0.530551672,0.009067731,0.388823241,0.0030140639,0.0129271606,0.0014630883,0.0044930605,0.0215656348,0.0006568692,0.000108956,0.0089288354,0.0098720444,0.0015875739,8.05839008535E-05,0.0169117823,0.0001353604,0.0131263342,0.0003142117,0.0369679369,0.0001425108,4.17563169322E-05,0.0009503006,0.0001815868,0.0004583037,5.25133436895E-05,0.0077324202,3.71366077161E-05,0.000288443,0.0006232024,0.0003085033,0.9217277169,0.9755968451,0.0244031232,0.469840169,0.474445045,0.0557146892,0,0,0,0.0209913887,0.0010408737,0.0121230707,0.0053758482,0.0047559468,0.0023367307,0.001511946,0.0171928406,0.0026724287,0.4176961184,0.0300206188,0.2285217047,0.3210891187,0.0153719326,0.8007021546,0.1468845159,0.0370414481,Clean clothes/Bottoms/pants175.jpg
342,bottlenecks/Clean clothes/Bottoms/pants79.jpg.txt,0.0005792002,0.0002628058,0.9512690306,0.00278536,0.0140291713,0.0007767797,0.0131859062,0.0015512136,0.0006571459,0.0089762034,0.0001518243,0.0001528606,0.0027621768,0.0025130415,0.0003173852,2.98029481201E-05,0.0007727222,3.3319065551E-05,0.0014456733,1.16414748845E-05,0.0003645725,1.53804703587E-05,2.10965481529E-06,0.0001078434,0.000008561,3.2029554859E-05,3.70530942746E-05,0.0008241253,1.56537339535E-06,2.74278845609E-05,0.0001017443,0.0001064139,0.9961077571,0.8667880893,0.1332118511,0.5694760084,0.3742101789,0.0563138574,0.0271836799,0.0004200633,0.0380815901,0.0072099417,0.0005476792,0.0035401327,0.0021589911,0.0015438198,0.0004888568,0.0035373499,0.0010349734,0.0091307061,0.544655025,0.053870026,0.105495654,0.2868487239,0.0485146232,0.7536270022,0.1683475524,0.0295108818,Clean clothes/Bottoms/pants79.jpg
343,bottlenecks/Clean clothes/Bottoms/jeans199.jpg.txt,0.0002415072,0.0005872702,0.8468366265,0.0027049542,0.0587079637,0.0054581217,0.0728626698,0.0006034236,0.0017249963,0.0032091201,0.0001359428,4.43416793132E-05,0.0011836706,0.0043627592,0.001306902,2.95942627417E-05,0.000352208,3.78605436708E-05,0.0017291901,0.0001452423,0.0033629439,8.17742620711E-05,1.97048884729E-05,0.0001260464,1.70440562215E-05,0.000150805,1.89390575542E-05,0.0004111321,0.000019758,5.21854562976E-05,6.51693262625E-05,8.7613821961E-05,0.993322432,0.9735152721,0.026484726,0.6080437303,0.3665744066,0.0253819022,0.0700560734,0.0018662107,0.0308195464,0.0169897377,0.0008481534,0.0042625596,0.0101174284,0.0109440871,0.0007532648,0.0037691684,0.0060236733,0.0093120895,0.3202432394,0.0247953348,0.1040368602,0.5416124463,0.0422102623,0.7947200537,0.1505035609,0.0125661688,Clean clothes/Bottoms/jeans199.jpg
344,bottlenecks/Clean clothes/Bottoms/pants249.jpg.txt,0.001420571,0.0021301799,0.7858231664,0.0058242544,0.1057360247,0.0036975786,0.0488289185,0.0014424121,0.0010671931,0.0169999544,0.0023087047,0.0010664345,0.0077452706,0.0107746199,0.0050240853,0.0001107418,0.0072459048,0.0004330025,0.0053549586,0.0001225666,0.0071309078,0.00003502,1.8408669348E-05,0.0001339803,1.82601706911E-05,4.76296190755E-05,8.37136394694E-06,0.0005830179,3.34647234013E-06,0.0001189371,0.0001799547,1.76629218913E-05,0.9785480499,0.9768236876,0.0231763776,0.5784435272,0.3538754582,0.0676810592,0.0842386335,0.0025146981,0.0157785844,0.0126377698,0.0009407793,0.0036437029,0.0092546828,0.0254177395,0.0029402673,0.0041340054,0.0022327069,0.002591399,0.1568984538,0.0255243275,0.5477489233,0.2672368288,0.016654728,0.8823257685,0.0976011008,0.0034183629,Clean clothes/Bottoms/pants249.jpg
345,bottlenecks/Clean clothes/Bottoms/shorts404.jpg.txt,0.0096015502,0.0754581317,0.3850855529,0.0731794015,0.0366242006,0.0138993366,0.2165269852,0.0116277086,0.0065062097,0.009576777,0.0177895613,0.0419593528,0.0471576117,0.0288978294,0.0245722216,0.0015375793,0.0228946768,0.006730339,0.0019533893,0.0027467203,0.0120886816,0.0006914312,6.78363940096E-05,4.77898938698E-05,2.63653691945E-05,0.0003637528,0.0003465882,0.0051821223,1.54286735778E-05,0.0006272704,0.0018120196,0.0002216148,0.9441839457,0.0563210845,0.9436789155,0.3522567749,0.547516644,0.1002265289,0,0,0,0.0053169541,0.001727929,0.0004983437,0.0023713149,0.0062408065,0.0277093817,0.0010468035,0.0044331737,0.0002512217,0.005359144,0.8185330033,0.0035072831,0.1723492742,0.0310602076,0.8182258606,0.1402951628,0.0104187923,Clean clothes/Bottoms/shorts404.jpg
346,bottlenecks/Clean clothes/Bottoms/shorts66.jpg.txt,0.0332250781,0.0803162381,0.5973205566,0.0260179117,0.0988448486,0.0298945736,0.0483043008,0.0088789733,0.0001845521,0.0113441944,0.0085640503,0.012452729,0.0242545642,0.0029306875,0.0172182284,0.0002485396,0.7793001533,0.0003804318,0.0746364892,0.0008835041,0.010628988,0.0011173049,1.49592069647E-05,6.98118765285E-06,0.0001120054,0.0005047079,0.0035849053,0.0058258497,3.82457301384E-06,0.003795326,0.0029296333,1.16962855827E-05,0.1162633076,0.0098172724,0.9901826978,0.0104677482,0.9350293875,0.0545028336,0,0,0,0.0014844834,0.0020898967,0.0061342274,0.0041828994,0.0026192127,0.193358928,0.0006463943,0.0023630364,0.0085042212,0.013683496,0.1205170453,0.0069031566,0.8503921032,0.058619421,0.8482806087,0.0809404105,0.0121595431,Clean clothes/Bottoms/shorts66.jpg
347,bottlenecks/Clean clothes/Bottoms/shorts68.jpg.txt,0.0242172237,0.0378426425,0.0276597999,0.028347047,0.0129824216,0.4571522176,0.3940164447,0.0028367147,0.0012515128,0.0028867333,0.0012493244,5.22067712154E-05,0.0023307046,0.0042722393,0.0025984428,0.0003043189,0.0052680438,0.0001307444,0.0057082102,0.0002381225,0.0105105098,0.0003520001,1.98852717403E-06,0.0002611396,1.8278205971E-05,0.0001427341,0.0010035979,0.0003187987,3.62611376659E-06,0.0017723932,0.0004875909,8.30490898807E-05,0.9736991525,0.0450028442,0.9549971223,0.8142266273,0.052010186,0.1337631941,0.0182679985,0.0056753303,0.2855960429,0.0001407078,0.0011969843,0.0009067917,0.0036221587,0.0017574121,0.0003165938,0.0007850025,0.0001235873,0.0157574024,0.0075208102,0.0249013864,0.000456026,0.951364398,0.0212617218,0.4663335085,0.5056709051,0.0067338566,Clean clothes/Bottoms/shorts68.jpg
348,bottlenecks/Clean clothes/Bottoms/shorts339.jpg.txt,0.0182902385,0.011011159,0.2533940375,0.0112540489,0.0808836147,0.1456103772,0.2787955105,0.0323178917,0.0041935723,0.0269233696,0.0034667139,0.0423436239,0.0247212704,0.0422675125,0.024006214,0.0005208951,0.0311723724,0.0009141258,0.0019046823,0.0019663114,0.0063519236,0.0018133539,0.0004782796,0.0004462127,0.0001094585,0.0015804502,0.0011612405,0.0046026264,0.000050164,0.000657525,0.0018037522,0.0005962321,0.9443913102,0.040127296,0.9598727226,0.3769084513,0.4343985915,0.1886929721,0,0,0,0.0101247858,0.0062523563,0.0066120503,0.0169211067,0.0311238375,0.2684906721,0.0176380686,0.0155242151,0.0055113859,0.0662824959,0.3054048419,0.0952972546,0.5275040269,0.0365293585,0.7141590118,0.2244295478,0.0248820446,Clean clothes/Bottoms/shorts339.jpg
349,bottlenecks/Clean clothes/Bottoms/pants473.jpg.txt,0.0059303036,0.087946102,0.4703849554,0.1086803153,0.0656495094,0.0108160479,0.0395458415,0.0007967027,0.0242940895,0.0592532605,0.0076075797,0.0054293657,0.0632503256,0.0059299925,0.0442838967,0.0002017724,0.0051334151,0.0003897592,0.0006805902,0.0002929022,0.0013255074,0.0002002237,7.84393196227E-05,0.0001063825,9.2195086836E-06,4.73036343465E-05,9.2281428806E-05,0.0006599281,2.80346421278E-06,0.0001692668,4.78816000395E-05,8.1716600107E-05,0.9906823635,0.9350588918,0.0649411008,0.8715808988,0.0866913274,0.0417278185,0.0318247974,0.0033408119,0.0095391814,0.0030194232,0.0006648698,0.0052138944,0.0031880008,0.0065370379,0.0025392831,0.0049590464,0.0010411217,0.0043261307,0.1399608999,0.3907245398,0.2290135026,0.2359749228,0.0297436118,0.7841414213,0.1646566391,0.0214583147,Clean clothes/Bottoms/pants473.jpg
350,bottlenecks/Clean clothes/Bottoms/shorts89.jpg.txt,0.0107656,0.0122202616,0.5269849896,0.0378509574,0.2026670575,0.0230802055,0.1288581938,0.0093917325,0.003757983,0.0124277817,0.0030630196,0.0013686604,0.0094113899,0.0150956502,0.0029257794,0.0001306347,0.0072300122,0.0006006923,0.006352298,0.0025655814,0.0109241894,0.0012023835,7.97154789325E-05,2.98781742458E-05,1.25278147607E-05,0.0009758556,0.000335742,0.0067977514,1.14315946576E-06,0.0009517276,0.0020299794,0.0005225564,0.959387958,0.0099901976,0.9900097251,0.459340781,0.4527769089,0.0878823623,0.0080653522,0.0038133794,0.0339164808,0.0015637901,0.0014615245,0.0002857919,0.001269122,0.0014500583,0.0090797897,0.0003405045,0.0009667948,0.0085170334,0.0074299816,0.3612125218,0.0074869022,0.6153535843,0.0091086896,0.6986693144,0.283406049,0.0088159423,Clean clothes/Bottoms/shorts89.jpg
351,bottlenecks/Clean clothes/Bottoms/jeans80.jpg.txt,0.0001220971,0.0006620497,0.0202278793,0.0011500142,0.0180130228,0.6755251884,0.2758206427,0.0019512324,0.0016761746,0.0011121007,0.0001379319,0.000108783,0.0009383233,0.0017732937,0.0007302946,5.0958879001E-05,0.0001199005,0.0002559621,0.0013551762,0.0006592014,0.0013844771,0.0002980578,2.70592699962E-05,0.0007728727,0.0001497777,0.0001941899,8.23316731839E-05,0.0003924986,8.0883190094E-05,0.0004127611,0.0003210637,0.0001890226,0.9933047891,0.9422065616,0.0577934831,0.8096120954,0.1128079817,0.0775798708,0.2978413701,0.0251920167,0.4776529372,0.0140540972,0.0039867777,0.0176417362,0.0196092501,0.0196875799,0.000824776,0.0103906579,0.015277246,0.0064560315,0.0174674802,0.0096595949,0.0052343826,0.9611825347,0.1394474357,0.7136557102,0.1362766623,0.0106201926,Clean clothes/Bottoms/jeans80.jpg
352,bottlenecks/Clean clothes/Bottoms/shorts325.jpg.txt,0.0457837135,0.0740216821,0.3413771391,0.1062863469,0.2543072999,0.0081203617,0.0602191016,0.0178273451,0.0044773491,0.0392552242,0.0130058629,0.0043437877,0.0073386892,0.0177508835,0.0052134646,0.0006717154,0.3037633896,0.0016104911,0.2937763929,0.003363356,0.0197264589,0.0017337883,0.0001420906,1.655988126E-05,0.0001120522,0.0897807181,0.0157463383,0.0205167774,1.89862407751E-06,0.0032217856,0.0049686874,0.0005244575,0.2409947515,0.0012451676,0.998754859,0.1644283533,0.6296153665,0.20595631,0,0,0,0.0027009861,0.003174054,0.002702005,0.0084073478,0.0030492218,0.3305395544,0.0057943487,0.0051807868,0.0044777053,0.0311104301,0.4219669998,0.0023168458,0.5401280522,0.0600072294,0.7102640867,0.2101855129,0.0195432268,Clean clothes/Bottoms/shorts325.jpg
353,bottlenecks/Clean clothes/Bottoms/shorts203.jpg.txt,0.0092098275,0.9190074205,0.0023738609,0.0116389217,0.0194915347,0.0012593685,0.0002466974,0.0024861672,0.0019091918,0.0134649435,0.0158668533,0.0001616932,0.0019532836,0.0004075891,0.0005146298,8.05127638159E-06,0.0293441452,0.0024884737,0.0033536314,0.0010306684,0.0030721824,5.66504932067E-05,2.44990515057E-05,4.33191125921E-05,3.44456111634E-06,0.0001281129,0.0011238615,0.0061498401,4.40567373516E-06,0.0010841106,0.0001909382,0.0001648442,0.9517368674,0.0128111569,0.9871888757,0.3282807767,0.5081933141,0.1635259539,0,0,0,0.0015702344,0.0011084145,0.0009128886,0.0205647573,0.0023389517,0.0114416638,0.0009096803,0.0002803769,0.0185314287,0.0107033178,0.9130706191,0.015301398,0.0423932038,0.0470435657,0.8065343499,0.1412629038,0.0051592551,Clean clothes/Bottoms/shorts203.jpg
