,bottleneck_dir,bottom-primary-color-white,bottom-primary-color-beige,bottom-primary-color-black,bottom-primary-color-brown,bottom-primary-color-grey,bottom-primary-color-blue,bottom-primary-color-navy,bottom-primary-color-teal,bottom-primary-color-green,bottom-primary-color-olive,bottom-primary-color-pink,bottom-primary-color-red,bottom-primary-color-maroon,bottom-primary-color-purple,bottom-primary-color-orange,bottom-primary-color-yellow,bottom-secondary-color-white,bottom-secondary-color-beige,bottom-secondary-color-black,bottom-secondary-color-brown,bottom-secondary-color-grey,bottom-secondary-color-blue,bottom-secondary-color-navy,bottom-secondary-color-teal,bottom-secondary-color-green,bottom-secondary-color-olive,bottom-secondary-color-pink,bottom-secondary-color-red,bottom-secondary-color-maroon,bottom-secondary-color-purple,bottom-secondary-color-orange,bottom-secondary-color-yellow,bottom-secondary-color-none,bottom-type-long pants,bottom-type-shorts,bottom-material-denim/jeans,bottom-material-cotton,bottom-material-dry-fit,denim-style-ripped,denim-style-acid-wash,denim-style-washed,bottom-patterns-animal-print,bottom-patterns-argyle,bottom-patterns-horizontal-stripe,bottom-patterns-vertical-stripe,bottom-patterns-checkered,bottom-patterns-dotted,bottom-patterns-floral,bottom-patterns-plaid,bottom-style-cargo,bottom-style-dress,bottom-style-chinos,bottom-style-sweatpants,bottom-style-none,bottom-fit-skinny-fit,bottom-fit-slim-fit,bottom-fit-regular-fit,bottom-fit-baggy,dir
230,bottlenecks/Unlabelled Clothes/Bottoms/shorts104.jpg.txt,0.5035082102,0.0098022902,0.13566944,0.0149375098,0.0317115821,0.126650542,0.0553909615,0.0244772565,0.0038224473,0.0019169399,0.0478079207,0.0079771746,0.0313665494,0.0026615127,0.0022822721,1.74433280335506E-05,0.0636249036,0.0005052202,0.0137759158,0.0039373809,0.0108109582,0.0033362131,9.34506024350412E-05,0.0005368728,1.9830744349747E-05,0.0006867656,0.013603651,0.0274637118,5.02593975397758E-05,0.0060291383,0.0015456001,0.0010503877,0.8529297113,0.0159202795,0.984079659,0.7657549977,0.1764243841,0.0578206033,0.0287852325,0.0050485819,0.0776586533,0.0013339624,0.0054877284,0.0047649359,0.016321376,0.0041710744,0.0428348817,0.0031091857,0.0055804257,0.0315273032,0.0171813462,0.4262862504,0.0044116755,0.5205934048,0.0746101588,0.6228562593,0.2937013209,0.0088322824,Unlabelled Clothes/Bottoms/shorts104.jpg
231,bottlenecks/Unlabelled Clothes/Bottoms/shorts121.jpg.txt,0.0305861365,0.506659925,0.1303416044,0.0462813489,0.0301869996,0.1063741893,0.0287851468,0.0185744446,0.0034436167,0.0394066349,0.0141203851,0.0044128592,0.009101524,0.0258095209,0.0056931283,0.0002226042,0.0029150755,0.0004428192,0.0049980599,0.0016779006,0.005989335,0.0009256452,1.73664084286429E-05,0.0002211079,0.000057644,0.000049599,0.0037103854,0.0028102344,7.33637216399075E-06,0.0019697798,0.0003360375,0.0002981573,0.9735735059,0.03547775,0.9645222425,0.3208557963,0.6224930286,0.0566511564,0,0,0,0.0051332926,0.0050816019,0.0011960726,0.0094301281,0.0029882779,0.005534301,0.0009783159,0.0018707382,0.03454943,0.0251624659,0.6545318961,0.0065486585,0.2792075276,0.0120347003,0.7309854031,0.2444195747,0.0125603247,Unlabelled Clothes/Bottoms/shorts121.jpg
232,bottlenecks/Unlabelled Clothes/Bottoms/chinos286.jpg.txt,0.0152751599,0.0018764235,0.8740085363,0.0073376657,0.0089605562,0.0084782969,0.0595593303,0.0038697144,0.0007117541,0.0088546155,0.0004674435,7.56965673645027E-05,0.0039028886,0.003286866,0.0033064478,0.000028566,0.0030340028,3.87678073821007E-06,0.0022280188,0.0001757002,0.0060808142,0.000047535,1.3971872476759E-06,5.91608040849678E-05,5.9991643865942E-06,1.81897430593381E-05,6.71919451633585E-06,0.0006336072,8.73107580900978E-07,0.0005854474,1.74324686668115E-05,0.000018385,0.987082839,0.9669920802,0.03300789,0.3207617998,0.6458184123,0.0334197767,0,0,0,0.0015373132,0.0023386255,0.0012497386,0.0055585131,0.0099574933,0.0008603919,0.0009452187,0.0026228228,0.0155995581,0.5885247588,0.0303502865,0.0512789711,0.3142465353,0.0311828461,0.6374017,0.3159323931,0.0154829724,Unlabelled Clothes/Bottoms/chinos286.jpg
233,bottlenecks/Unlabelled Clothes/Bottoms/jeans16.jpg.txt,0.0003255899,0.0014715325,0.2621611059,0.0008926394,0.1825097799,0.462954402,0.0847620293,0.0023750553,0.0001630431,0.0003917887,0.0002966698,4.20971155108418E-05,0.0002455619,0.0010139461,0.0003918271,3.00061219604686E-06,0.0009702797,0.000016597,0.0039152647,0.0001015184,0.0018692154,0.000102255,6.67568019707687E-06,0.000131587,2.1335790734156E-05,1.38413179229246E-05,6.78694414091296E-05,0.000192632,3.81311724595434E-06,0.000317565,8.15048697404563E-05,3.96057148464024E-05,0.9921483994,0.9797465801,0.0202534087,0.7857336998,0.181339547,0.0329266824,0.2045839429,0.0046349023,0.3980459869,0.0018198019,0.0003657049,0.0058269138,0.0039007193,0.012323576,5.39560533070471E-05,0.0022270721,0.0057166195,0.0163242891,0.0339088254,0.0149341282,0.0041259583,0.9307067394,0.0952135101,0.6359543204,0.2561110854,0.0127210813,Unlabelled Clothes/Bottoms/jeans16.jpg
234,bottlenecks/Unlabelled Clothes/Bottoms/chinos43.jpg.txt,0.2099864483,0.032509435,0.2389797419,0.0751047656,0.2515369058,0.0098035689,0.0718649253,0.0060017784,0.0075271479,0.017106805,0.0030490176,0.0002062216,0.0220557079,0.0131476941,0.0408324599,0.0002874775,0.0087862993,0.0002595536,0.0031866571,0.0004430323,0.0034443643,1.71940628206357E-05,0.000004535,0.0001211218,2.44612715505355E-06,2.59271964750951E-05,1.65564015333075E-05,6.71525485813618E-05,0.000001009,0.0001016279,0.000040833,7.44142562325578E-06,0.9834743142,0.9970779419,0.0029220418,0.3989499211,0.4984800816,0.1025699675,0,0,0,0.0118603045,0.0008119464,0.0065274015,0.0202599149,0.0125241391,0.0020671536,0.0052319104,0.0034122467,0.020377893,0.3547945023,0.1213922426,0.2482586652,0.2551766634,0.0305323284,0.7903147936,0.1662989259,0.0128540313,Unlabelled Clothes/Bottoms/chinos43.jpg
235,bottlenecks/Unlabelled Clothes/Bottoms/jeans1003.jpg.txt,5.01767644891515E-05,0.0008872805,0.060452193,0.0023742379,0.0703794807,0.6835158467,0.1715678275,0.001321436,0.0010621352,0.0017400611,0.000146378,3.72797803720459E-05,0.001131621,0.0048997412,0.000431409,2.94671258416201E-06,4.91320088258362E-06,6.86737985233776E-06,0.0001464177,3.20857361657545E-05,0.0002366306,5.09441724716453E-06,3.46783463101019E-06,3.74743030988611E-05,1.29487773392611E-06,3.80841697733558E-06,1.01610146430176E-06,3.05716348520946E-05,4.41720658272971E-07,1.53592100105016E-05,2.18046511690773E-06,0.00000602,0.9994663596,0.9990103245,0.0009896255,0.9201303124,0.0766619146,0.0032078705,0.0910319164,0.0038506305,0.1196575239,0.003101601,0.0008148949,0.0043571042,0.0298507828,0.0040106056,0.000026257,0.0015709567,0.016907936,0.005584693,0.0153535884,0.0202984288,0.0496795475,0.909083724,0.0623836927,0.5977497101,0.3141229153,0.0257436354,Unlabelled Clothes/Bottoms/jeans1003.jpg
236,bottlenecks/Unlabelled Clothes/Bottoms/jeans190.jpg.txt,0.0017313184,0.0094556333,0.483692646,0.0005955586,0.1580386609,0.2522784173,0.0779630542,0.0019135239,0.0002486705,0.001085652,0.0001355673,0.0001030009,0.0007821508,0.011630239,0.0003449232,9.41311668611888E-07,0.0005298752,6.73944668960758E-06,0.0009849091,1.59521878231317E-05,0.0016763873,4.68969483335968E-05,3.47496950325876E-07,2.4343718905584E-05,2.33847390518349E-06,5.95349956711289E-06,2.09015506698051E-05,0.0001845922,1.87246669725027E-07,0.0001316524,1.15561279017129E-05,4.26917085860623E-06,0.9963531494,0.8837566376,0.116243422,0.4621933103,0.4434606135,0.0943460315,0.1028498709,0.0031570091,0.0804218724,0.0013918596,0.0007141318,0.0014742181,0.0039534671,0.0110720349,0.0003761569,0.0003736613,0.0011942629,0.070045583,0.0201666988,0.025146123,0.2354750335,0.6491665244,0.0265316404,0.5971746445,0.3711387813,0.0051549603,Unlabelled Clothes/Bottoms/jeans190.jpg
237,bottlenecks/Unlabelled Clothes/Bottoms/chinos358.jpg.txt,0.0003633155,0.0061550066,0.3795409799,0.0036899131,0.4888872504,0.0154052014,0.0427264981,0.0063989218,0.0092523377,0.0367526151,0.0001184226,1.21607445180416E-05,0.002509983,0.0028434324,0.0052883574,5.55558908672538E-05,0.0001459001,3.48957182723097E-05,0.0046988279,0.000224706,0.0065295608,6.32426235824823E-06,4.90044549223967E-05,0.0001217725,0.00001567,5.59080872335471E-05,1.79245635081315E-05,0.0005539997,1.25922524603084E-05,9.92492205114104E-05,0.000016872,3.00245792459464E-05,0.9873867631,0.9961150885,0.0038848952,0.7933042645,0.1857694983,0.0209261533,0.2383256406,0.0151390303,0.1118459105,0.0056213047,0.0004822886,0.0035802224,0.0463558659,0.007487651,0.0002360784,0.0035941694,0.0050158408,0.0524166785,0.3966917098,0.1167669743,0.1021827012,0.3319418728,0.0759871081,0.5971451402,0.3075664937,0.0193011798,Unlabelled Clothes/Bottoms/chinos358.jpg
238,bottlenecks/Unlabelled Clothes/Bottoms/chinos672.jpg.txt,0.0055972282,0.0032499125,0.6181379557,0.008000752,0.0514024384,0.0393345319,0.2273121774,0.0032816064,0.0019711114,0.0159615912,0.0006128387,0.0009890592,0.0078768618,0.0136144757,0.0025486986,0.0001086833,0.0024780168,0.0001328784,0.0017938816,0.0003634483,0.0032752024,3.60954581992701E-05,1.10991086330614E-05,8.92252282937989E-05,1.02895783129497E-05,4.05778700951487E-05,2.97789083560929E-05,0.0012372165,8.20072818896733E-06,0.00013141,3.92398833355401E-05,6.05616151005961E-05,0.990262866,0.9543894529,0.0456105694,0.6144053936,0.3652973771,0.0202972479,0.0243168306,0.0032573971,0.0156855658,0.0043885661,0.0020132421,0.0025341515,0.0160071421,0.0063278037,0.002759224,0.0034732097,0.01586283,0.0081912028,0.3762663305,0.0470773354,0.1435084343,0.4249567986,0.0185971241,0.7301644683,0.2306060344,0.0206323303,Unlabelled Clothes/Bottoms/chinos672.jpg
239,bottlenecks/Unlabelled Clothes/Bottoms/jeans346.jpg.txt,0.000079021,0.000525679,0.0343761519,0.0003825744,0.0178508032,0.7584335208,0.1857043505,0.0003667079,0.0002729458,0.0003251699,0.000115551,5.01887552672997E-05,0.0005144977,0.0007583351,0.0002393303,5.10182826474193E-06,3.47357017744798E-05,0.000008106,0.0006788437,0.0003289283,0.0003931387,0.0001944534,3.3847582017188E-06,0.000102759,1.09563206933672E-05,2.07495286304038E-05,1.01700770755997E-05,0.0001438078,2.04447019314102E-06,6.60003133816644E-05,4.59825387224555E-05,0.000009436,0.9979465604,0.9645566344,0.0354434252,0.853304863,0.0876604393,0.0590347312,0.1446430981,0.0053490908,0.3982023895,0.0037981218,0.0032293305,0.0045602331,0.0177351441,0.0060583549,0.0001387077,0.0030712762,0.005670731,0.0075298431,0.0281156804,0.0084092645,0.0205277819,0.9354174137,0.2024056911,0.6489856243,0.1448606551,0.0037479412,Unlabelled Clothes/Bottoms/jeans346.jpg
240,bottlenecks/Unlabelled Clothes/Bottoms/shorts378.jpg.txt,0.0012102729,0.0006145786,0.0637903586,0.0004984305,0.022423964,0.7014101744,0.193806991,0.01162731,0.0003231159,0.0001887016,0.0012152403,0.0008292963,0.000747802,0.0004875925,0.0008200475,6.18630701865186E-06,0.0004127126,3.18718739436008E-05,0.0023448707,6.16473917034455E-05,0.0004375486,0.0001785838,7.23936352642341E-07,0.0001980445,2.9402276595647E-06,3.24340726365335E-05,0.0001324591,0.0003114893,2.52205768447311E-06,0.0002909365,0.0002799539,6.5915854065679E-05,0.9952152967,0.1525373459,0.8474626541,0.7374414802,0.2001512498,0.062407244,0.017712513,0.0010222606,0.6096097231,0.0006143144,0.0006037586,0.0030176665,0.0068535791,0.0014474472,0.0009752465,0.0006918799,0.0012210076,0.0191919301,0.0139417239,0.041639924,0.0031157669,0.9221106172,0.220110476,0.5495963097,0.2127441317,0.0175491162,Unlabelled Clothes/Bottoms/shorts378.jpg
241,bottlenecks/Unlabelled Clothes/Bottoms/jeans692.jpg.txt,0.0001795133,0.0003124488,0.037595842,0.0001391751,0.0123764444,0.7033758163,0.2389131486,0.0004372291,0.0005054412,0.0004787461,0.0002492284,1.05165954664699E-05,0.0002705592,0.0045319255,0.0006144115,9.45667579799192E-06,0.0001176576,7.32717453502119E-05,0.0022973169,0.0001155855,0.004919026,0.0001125466,1.70130624610465E-05,0.0001181397,1.15726825242746E-05,0.000066349,6.12574785918696E-06,0.0009908671,1.07314681372372E-05,0.0005994756,0.0001309505,4.44923680333886E-05,0.9903689027,0.9781838059,0.0218161419,0.7301398516,0.2311334461,0.0387267098,0.1596589535,0.005114974,0.0943116769,0.0265770555,0.0031204091,0.0122473892,0.0686349198,0.0332743563,0.0003377995,0.0089787953,0.0118050361,0.0045826868,0.0220140554,0.0066264546,0.0182986073,0.9484782219,0.1772533357,0.4900338948,0.3268217444,0.0058909506,Unlabelled Clothes/Bottoms/jeans692.jpg
242,bottlenecks/Unlabelled Clothes/Bottoms/jeans726.jpg.txt,0.0072528897,0.0155736674,0.3748162985,0.0057481951,0.4041931927,0.0655141696,0.0621607788,0.0027295232,0.0076128496,0.0190992076,0.0028797169,0.0004405084,0.0046536331,0.0203691553,0.0067201266,0.0002360779,0.0002167781,2.0764688088093E-05,0.0031335454,0.0001014838,0.0018057846,4.27590603067074E-05,9.66730476648081E-06,0.0001934972,1.5889138012426E-05,2.40203862631461E-05,8.92734988156008E-06,0.0006122226,2.76947798738547E-06,0.0001901838,0.00010464,2.1391593691078E-05,0.9934957027,0.9849085808,0.0150914406,0.7230294943,0.2315690964,0.0454013981,0.0979815274,0.0032386666,0.0747393742,0.0027093969,0.0032324309,0.0034435585,0.0153024085,0.0075617377,0.0003976228,0.0025941986,0.0029351399,0.0132349301,0.0811588913,0.0960200578,0.1969351172,0.6126509905,0.3962832987,0.2972406447,0.2896578312,0.0168182142,Unlabelled Clothes/Bottoms/jeans726.jpg
243,bottlenecks/Unlabelled Clothes/Bottoms/jeans203.jpg.txt,0.0005009546,0.0002410704,0.4927529693,0.0035944479,0.0871637017,0.0618481375,0.3154472709,0.0030140488,0.0071544107,0.0004356603,0.0005139703,0.0003092634,0.0065968856,0.013725196,0.0066705686,3.14286407956388E-05,3.7823774619028E-05,7.54574502934702E-05,0.0008005099,4.7462872316828E-05,0.0013262513,3.24441407428822E-06,5.13428767590085E-06,2.73735040536849E-05,1.06317099834996E-06,8.00877205620054E-06,6.74693092150847E-06,3.78854019800201E-05,5.95977553530247E-06,2.15239379031118E-05,5.27845004398841E-05,3.75904710381292E-05,0.9975052476,0.9779638052,0.0220361743,0.8804330826,0.1006342247,0.0189326815,0.1715073586,0.0053296215,0.0375089198,0.0036624451,0.0011256963,0.007205734,0.0222411063,0.0114130545,0.000056966,0.0024726323,0.0031496659,0.0027124996,0.0770077482,0.0397503376,0.072826378,0.8077030182,0.2020235658,0.577205658,0.215828076,0.0049427096,Unlabelled Clothes/Bottoms/jeans203.jpg
244,bottlenecks/Unlabelled Clothes/Bottoms/jeans484.jpg.txt,0.0008011038,0.0009512345,0.1087221056,0.001412782,0.0056038415,0.7258296609,0.1442381293,0.0011359857,0.0010324839,0.0012872767,0.0002225241,0.0001918543,0.0009395141,0.0062857652,0.0012989923,4.67531826870982E-05,6.20890568825416E-05,3.00081064779079E-05,0.0015690791,4.15594258811325E-05,0.0029254379,3.81215468223672E-05,1.72911961726641E-06,7.56358786020428E-05,7.09651294528157E-06,6.50291622150689E-06,6.91876175551442E-06,9.71978006418794E-05,5.14725797984283E-06,0.0001931397,3.65014602721203E-05,1.91948583960766E-05,0.9948846698,0.9251250029,0.0748749897,0.8765999079,0.1037715599,0.0196285862,0.0715578794,0.0018557028,0.084614493,0.0023840354,0.0033610319,0.0030821708,0.0174601786,0.0032065348,0.0001644493,0.0020256783,0.0087863486,0.0123675112,0.0261040069,0.029043857,0.0098327203,0.9226518869,0.111807175,0.8049713969,0.0803400651,0.0028813018,Unlabelled Clothes/Bottoms/jeans484.jpg
245,bottlenecks/Unlabelled Clothes/Bottoms/jeans307.jpg.txt,0.0026469782,0.0012593749,0.0530290529,0.0022284361,0.2290974408,0.5021410584,0.162979722,0.0028507879,0.0113532636,0.0024836848,0.0014207951,0.0016389553,0.0042571714,0.018369874,0.0041779052,6.54819159535691E-05,0.0002305935,0.0001046329,0.004893695,0.0005366897,0.0048947167,0.0002305288,1.64286429935601E-05,0.0003694193,3.70565612684004E-05,3.9155511331046E-05,7.7276723459363E-05,0.0005953556,2.0937677618349E-05,0.0008836015,0.0003743587,0.0001248989,0.9865706563,0.9800194502,0.0199805144,0.8236783743,0.1430821121,0.0332394727,0.1079282537,0.0087777311,0.1753198057,0.0030980324,0.0032563442,0.0049623395,0.0484718122,0.0155587522,0.000536865,0.0051860265,0.0261308514,0.0087512331,0.0632543266,0.0118643912,0.1049577221,0.8111723065,0.2354290634,0.5074028373,0.2404047102,0.016763391,Unlabelled Clothes/Bottoms/jeans307.jpg
246,bottlenecks/Unlabelled Clothes/Bottoms/jeans1251.jpg.txt,2.07532466447446E-05,3.51192466041539E-05,0.0217562038,7.46363730286248E-05,0.0130584212,0.6170019507,0.3453871906,0.0007214019,0.0003680259,0.0002403522,6.86554085405078E-06,0.0001120461,0.0001275845,0.0009076699,0.0001716844,0.000010157,4.39010136688012E-06,1.72812997334404E-05,0.000176824,0.0001464408,8.73214667080902E-05,2.57491865340853E-05,0.000000536,4.15119029639754E-05,1.24791904454469E-05,8.75245132192504E-06,9.78325624600984E-06,0.000076983,5.29707949681324E-06,3.99906530219596E-05,1.32490849864553E-05,4.2093379306607E-05,0.9992913008,0.9360138178,0.0639861748,0.974504292,0.0220436957,0.0034520272,0.0896454751,0.0024697727,0.2222739905,0.0041976292,0.0016009447,0.0042323065,0.0234109685,0.0030606512,0.0001853436,0.0075333887,0.0070225736,0.0008478547,0.0055247801,0.0015415488,0.0030792013,0.9890066385,0.2291015089,0.6391860247,0.1301944852,0.0015179666,Unlabelled Clothes/Bottoms/jeans1251.jpg
247,bottlenecks/Unlabelled Clothes/Bottoms/jeans1142.jpg.txt,0.0007391959,0.0006976605,0.3874450028,0.0042548049,0.0061968537,0.4811489582,0.1103197187,0.0039871782,0.0003282333,0.0001871429,0.0007301131,0.0003264193,0.0010841772,0.0013332154,0.0012118217,0.000009411,0.0002228296,1.59746887220535E-05,0.0049955696,2.21834798139753E-05,0.0004566,2.33114697039127E-05,9.79809215095884E-07,0.0001477156,8.99063888937235E-06,9.79450942395488E-06,0.0002412105,0.0001399133,4.63361686797725E-07,0.0001041199,8.22967740532476E-06,8.59739302541129E-05,0.9935160875,0.8642349243,0.1357651502,0.9519882202,0.0129398536,0.0350719392,0.1211990938,0.0004935688,0.3387682438,0.0001163812,0.0006429425,0.0007313793,0.0029571771,0.0012721973,4.27387058152817E-05,0.0005982259,0.0020262636,0.029113071,0.0418325588,0.0518783294,0.0206794124,0.8564965725,0.0293894615,0.8269236684,0.1391425878,0.0045442581,Unlabelled Clothes/Bottoms/jeans1142.jpg
248,bottlenecks/Unlabelled Clothes/Bottoms/jeans892.jpg.txt,0.0097039854,0.0141650913,0.3301932216,0.0161496252,0.0576804429,0.3067879677,0.1328917742,0.0177108236,0.0026809848,0.0117894216,0.0392052904,0.0126868533,0.0130198393,0.0286215991,0.0066032195,0.0001098578,0.0001547164,0.0001127718,0.0009432132,1.0083633242175E-05,0.0002148203,4.95711492476403E-06,0.000000474,5.35194376425352E-05,2.47381194640184E-06,4.2234746615577E-06,2.61366258200724E-05,9.10053349798545E-05,2.60773930449432E-07,4.64647164335474E-05,1.55437646753853E-05,8.95158882485703E-06,0.9983103275,0.9101932645,0.0898066983,0.8786198497,0.111018762,0.0103613334,0.0364321694,0.0008610324,0.074658446,0.0002442237,0.0009994903,0.0028608034,0.0017946741,0.0013682349,0.000121395,0.0004030939,0.0009552563,0.012068768,0.0772350505,0.403847456,0.1252247244,0.3816240132,0.0481161252,0.8562620878,0.0834680498,0.012153659,Unlabelled Clothes/Bottoms/jeans892.jpg
249,bottlenecks/Unlabelled Clothes/Bottoms/jeans312.jpg.txt,0.0023417617,0.0001434629,0.9026648402,0.0019115419,0.0241718739,0.0094072791,0.0503656194,0.0017372217,0.0009402736,0.0010109409,0.0003049607,8.81216474226676E-05,0.0035611331,9.53216658672318E-05,0.0012528572,2.7892681373487E-06,0.0298579782,0.0001079712,0.1388700902,0.0001267114,0.0840012506,7.35884896130301E-05,2.80354493042978E-06,0.0001016606,9.04825064935721E-05,4.85343916807324E-05,0.0023815674,0.000764038,2.7841904284287E-06,0.0053137159,0.0002328585,0.0001368975,0.7378870845,0.7973179817,0.2026819736,0.6776247621,0.264747411,0.0576278269,0.1244364902,0.0020870613,0.0451607294,0.002616623,0.0008525004,0.0011698211,0.0052087456,0.0012259288,0.0007217037,0.0005068188,0.0059794486,0.0020103748,0.0758321062,0.0044824919,0.0100404685,0.9076345563,0.067898035,0.5974625349,0.2830654383,0.0515738912,Unlabelled Clothes/Bottoms/jeans312.jpg
250,bottlenecks/Unlabelled Clothes/Bottoms/shorts331.jpg.txt,0.0265866164,0.0012581216,0.515492022,0.0146750081,0.0406698138,0.0981978253,0.0303138737,0.0502077788,0.0006248984,0.0001613339,0.1033480242,0.0803640708,0.0300165527,0.0059372331,0.0021293815,1.74193610291695E-05,0.0053276899,0.0003152531,0.0032911182,7.31221443857066E-05,0.0014232525,0.0005497247,0.000044559,0.000117509,1.54261510942888E-06,3.9002417906886E-05,0.0031385503,0.00179059,0.000009935,0.0006660334,0.0014782135,0.0003758098,0.9813581109,0.002455879,0.9975441098,0.2721528709,0.0854034424,0.6424437165,0,0,0,0.0007984202,0.0011090023,0.0005283945,0.003032482,0.0017703898,0.0119868731,0.0022398289,0.0006259105,0.0067229499,0.0127435075,0.31579265,0.0011926735,0.6635481715,0.2606072426,0.544295013,0.0941650644,0.1009326577,Unlabelled Clothes/Bottoms/shorts331.jpg
251,bottlenecks/Unlabelled Clothes/Bottoms/jeans1166.jpg.txt,0.0003910337,0.0030757559,0.5398344398,0.0025189191,0.0534841567,0.0865098536,0.2779467702,0.002307924,0.0012177986,0.0018827559,0.0005036541,5.34074570168741E-05,0.0019773166,0.0266727116,0.0016024765,2.10807666007895E-05,2.12401519092964E-05,2.73646037385333E-05,0.000710925,0.000025174,0.0007485471,3.09554161503911E-05,6.25908842266654E-06,3.78378827008419E-05,0.000002449,7.34237482902245E-06,0.00000407,0.000054656,9.10399649001192E-07,0.000066809,1.03016745924833E-05,8.09657922218321E-06,0.9982370138,0.9915938377,0.0084061623,0.8644295931,0.1231583506,0.0124120684,0.0343870372,0.0026643975,0.0450833105,0.012138607,0.0040668319,0.0025335997,0.0143735372,0.0078926533,4.02980840590317E-05,0.0053445939,0.0051502157,0.0162234958,0.0139892558,0.0441183709,0.0722296461,0.8534392715,0.1601553857,0.6354256272,0.2014364749,0.0029826108,Unlabelled Clothes/Bottoms/jeans1166.jpg
252,bottlenecks/Unlabelled Clothes/Bottoms/shorts495.jpg.txt,0.0635772198,0.0955874845,0.1843063831,0.0035032951,0.1308394074,0.2693385482,0.1667613089,0.0143329166,0.0009936647,0.0265268814,0.0136442417,0.0008878513,0.0205380823,0.0045615737,0.0045632753,3.80093079002108E-05,0.0779644772,2.64831069216598E-05,0.0028553121,0.0039690658,0.0596168302,0.0074701994,5.63213216082659E-05,0.0002146449,0.0001101818,0.0016296915,0.0022533825,0.0114435004,0.00000901,0.0019908156,0.0018319923,0.0001376472,0.8284204006,0.241545856,0.7584542036,0.5856745243,0.313574791,0.10075064,0.0614372939,0.0068355864,0.1337266564,0.0046206973,0.0172395539,0.0244963877,0.0282216016,0.102856338,0.0083106803,0.0028506345,0.0075769192,0.1513297707,0.1045197397,0.0536930449,0.0421281196,0.6483293176,0.006542562,0.2632150352,0.7241866589,0.0060557639,Unlabelled Clothes/Bottoms/shorts495.jpg
253,bottlenecks/Unlabelled Clothes/Bottoms/shorts534.jpg.txt,0.4764362276,0.1650211066,0.303622812,0.0025303527,0.003179343,0.0131351622,0.0165559202,0.0023636832,0.0003069217,0.0005532214,0.0041366066,0.000047259,0.0065880255,0.0019867739,0.0035308856,5.69510984860244E-06,0.0011392721,1.37362367240712E-05,0.0040222323,2.6518933736952E-05,0.000188862,1.84714572242228E-05,5.76530689855304E-09,8.42105055198772E-06,0.000000283,8.72203997914767E-07,1.73626301602781E-06,0.0005550071,3.82173723778578E-08,0.000306311,6.71682282700203E-05,1.86613272035174E-06,0.9936491847,0.4665640891,0.5334359407,0.3709464967,0.0319171846,0.5971363187,0,0,0,0.0029361588,0.0003549065,0.0009777043,0.0004329883,0.0064084469,0.0005612888,0.0001696691,0.0001714419,0.074538134,0.043435473,0.0429923944,0.0034008566,0.8356331587,0.0248728562,0.4513936043,0.5107990503,0.0129344352,Unlabelled Clothes/Bottoms/shorts534.jpg
254,bottlenecks/Unlabelled Clothes/Bottoms/chinos296.jpg.txt,0.0015533096,0.002037779,0.858735919,0.0070390282,0.0449941345,0.0178085119,0.0316113345,0.000568334,0.0019231377,0.0186914857,0.0005212026,0.0002655516,0.0056312578,0.0072406726,0.0007897745,0.0005886398,5.30771685589571E-05,1.05904664451373E-05,0.0004114043,2.29265806410694E-05,0.0003121593,8.10969322628807E-06,9.41599296311324E-07,3.50345253536943E-05,0.000003897,3.14430280923261E-06,7.77859895606525E-07,7.64715150580741E-05,2.83617282548221E-07,3.21405641443562E-05,1.73491698660655E-05,1.289236570301E-05,0.9989988208,0.9795832038,0.0204167999,0.7307302356,0.2497910559,0.0194786508,0.055528149,0.0010751985,0.0352901667,0.0119395228,0.0011306598,0.0014222966,0.0032610481,0.0026704902,0.0002364068,0.0012549363,0.001768264,0.0041732118,0.1717057824,0.1458889246,0.1429627687,0.5352692604,0.2481662035,0.5860037804,0.1573403776,0.008489674,Unlabelled Clothes/Bottoms/chinos296.jpg
255,bottlenecks/Unlabelled Clothes/Bottoms/jeans455.jpg.txt,0.0017201828,0.0026053248,0.7710365057,0.0068253647,0.0198369063,0.0699066669,0.1060024053,0.0017449545,0.0003886666,0.0046656006,0.0012337629,0.0003442279,0.0073161749,0.005151439,0.0011964897,2.53128073381959E-05,0.0002986965,1.05246899693157E-05,0.0060181785,2.92227105092024E-05,0.0004429512,2.12587965506827E-05,3.69358053831093E-06,4.21037802880164E-05,2.06906338462431E-06,5.17611078976188E-06,1.85909466381418E-05,8.74878605827689E-05,5.54774317151896E-07,0.0001231477,2.58575128100347E-05,1.20102367873187E-05,0.9928585291,0.9492681026,0.050731916,0.9243996739,0.0599777773,0.0156224919,0.0259837937,0.0006123208,0.0335669927,0.0029898139,0.0020007459,0.0030066103,0.009087231,0.0027302667,0.0001208597,0.0016198502,0.0025369904,0.0216155518,0.0245857742,0.0206123758,0.0473377965,0.8858485222,0.0859145597,0.771520555,0.1394047141,0.0031601761,Unlabelled Clothes/Bottoms/jeans455.jpg
